id,name,price,shelledTotal,leftTotal,category
851,EAS 麦普乐 纯肌酸 500克,¥ 158,市场价：¥328 30天累计售出12件, 8,肌酸类
1037,Muscletech肌肉科技 高性能量子肌酸 水果味 120份,¥ 198,市场价：¥599 30天累计售出55件, 58,肌酸类
921,BPI支链氨基酸 西瓜味 300克,¥ 155,市场价：¥342 30天累计售出29件, 188,氨基酸类
953,Scivation X-tend支链氨基酸柠檬味 30份 390克,¥ 170,市场价：¥330 30天累计售出56件, 6,氨基酸类
612,Scivation Xtend支链氨基酸 1248克 蓝莓味,¥ 398,市场价：¥398 30天累计售出26件, 8,氨基酸类
603,BPI 支链氨基酸 蓝莓味 300克,¥ 155,市场价：¥155 30天累计售出29件, 161,氨基酸类
985,Allmax/奥麦斯支链氨基酸 1166g 菠萝芒果,¥ 452,市场价：¥998 30天累计售出56件, 29,氨基酸类
952,Scivation X-tend支链氨基酸葡萄味 30份 390克,¥ 170,市场价：¥330 30天累计售出56件, 5,氨基酸类
1061,备赛套餐（ON增肌粉，ON锌镁威力素，BPI支链氨基酸，PS海德极限氮泵）,¥ 929,市场价：¥0 30天累计售出1072件, 99,氨基酸类
954,Nutrend 诺特兰德 支链氨基酸强化弹药 500g,¥ 328,市场价：¥460 30天累计售出2件, 6,氨基酸类
783,Muscletech肌肉科技白金谷氨酰胺粉300克,¥ 169,市场价：¥399 30天累计售出37件, 714,氨基酸类
984,BIOX-PREMIUM/百欧克斯 卓越系列 支链氨基酸bcaa 蓝莓口味 30份,¥ 178,市场价：¥398 30天累计售出56件, 15,氨基酸类
616,Muscletech肌肉科技高性能增肌粉 7磅 巧克力,¥ 349,市场价：¥988 30天累计售出92件, 500,增肌粉类
1021,Muscletech肌肉科技 高性能增肌粉 7磅 草莓味,¥ 349,市场价：¥988 30天累计售出92件, 77,增肌粉类
670,Muscletech肌肉科技高性能增肌粉 7磅 香草味,¥ 349,市场价：¥527 30天累计售出92件, 80,增肌粉类
831,CPT康比特健肌粉二代 1.36kg,¥ 240,市场价：¥358 30天累计售出13件, 87,增肌粉类
1061,备赛套餐（ON增肌粉，ON锌镁威力素，BPI支链氨基酸，PS海德极限氮泵）,¥ 929,市场价：¥0 30天累计售出1072件, 99,增肌粉类
873,My protein麦普特 麦普特 增肌粉 5kg 巧克力味,¥ 430,市场价：¥680 30天累计售出12件, 5,增肌粉类
990,ON 欧普特蒙 金牌健肌粉 香草冰激凌味 5磅,¥ 369,市场价：¥799 30天累计售出91件, 7,增肌粉类
1027,MusclePharm 格斗XL增肌粉香草味 6磅,¥ 349,市场价：¥599 30天累计售出54件, 6,增肌粉类
834,CPT康比特健肌粉二代 2270g,¥ 340,市场价：¥480 30天累计售出23件, 81,增肌粉类
1062,备赛套餐（ON增肌粉，ON锌镁威力素，BPI支链氨基酸，PS海德极限氮泵，PPR复合B族）,¥ 999,市场价：¥0 30天累计售出1073件, 99,增肌粉类
825,Metrx美瑞克斯 ZMA锌镁威力素胶囊 90粒,¥ 198,市场价：¥467 30天累计售出50件, 43,睾酮分泌
1112,Nutrend诺特兰德 T.r.t睾酮促进剂 120粒,¥ 288,市场价：¥389 30天累计售出65件, 8,睾酮分泌
936,Metrx美瑞克斯 刺蒺藜皂甙 促血睾 90粒,¥ 139,市场价：¥199 30天累计售出333件, 14,睾酮分泌
1058,PipingRock 5种促睾配方 淫羊藿/MACA/精氨酸/刺蒺藜/育亨宾复合胶囊 100粒 最后40瓶抢购,¥ 149,市场价：¥149 30天累计售出245件, 19,睾酮分泌
1111,Nutrend诺特兰德 刺蒺藜皂甙 120粒,¥ 288,市场价：¥389 30天累计售出68件, 11,睾酮分泌
886,Optimum欧普特蒙 ZMA锌镁威力素 180粒,¥ 229,市场价：¥299 30天累计售出1020件, 50,睾酮分泌
1128,Muscletech肌肉科技高性能硬核刺蒺藜睾酮胶囊90粒,¥ 279,市场价：¥389 30天累计售出65件, 128,睾酮分泌
1022,PipingRock 促睾刺蒺藜两倍含量 500mg 100粒 最后100瓶抢购,¥ 149,市场价：¥149 30天累计售出1332件, 96,睾酮分泌
1104,Performix Super T巅峰男性睾酮--红魔 78粒,¥ 470,市场价：¥728 30天累计售出186件, 70,睾酮分泌
601,BPI涡轮氮泵 西瓜味 150克,¥ 205,市场价：¥358 30天累计售出38件, 39,氮泵类
966,PS海德极限氮泵 60次量 蓝莓覆盆子,¥ 429,市场价：¥998 30天累计售出23件, 97,氮泵类
814,Allmax 奥麦斯 烈性氮泵 570克 西瓜味,¥ 270,市场价：¥365 30天累计售出839件, 0,氮泵类
1044,Nutrend诺特兰德 N1氮泵 黑加仑味 510克,¥ 199,市场价：¥398 30天累计售出17件, 67,氮泵类
845,BPI涡轮氮泵 冰蓝莓柠檬味 150克,¥ 199,市场价：¥358 30天累计售出38件, 37,氮泵类
930,Cellucor细胞肌能氮泵 60份 草莓玛格丽特味,¥ 420,市场价：¥580 30天累计售出55件, 25,氮泵类
675,Cellucor C4 细胞肌能氮泵 60份 冰蓝味,¥ 420,市场价：¥554 30天累计售出45件, 20,氮泵类
1043,Nutrend诺特兰德 N1氮泵 葡萄柚味 510克,¥ 199,市场价：¥398 30天累计售出15件, 52,氮泵类
832,Cobra Labs 眼镜蛇 诅咒氮泵 250克 柠檬味,¥ 179,市场价：¥199 30天累计售出114件, 48,氮泵类
1132,Muscletech肌肉科技高性能次世代复合氮泵含肌酸 水果味 30份,¥ 189,市场价：¥398 30天累计售出17件, 56,氮泵类
1102,Performix SST巅峰减脂--蓝魔 60粒,¥ 390,市场价：¥649 30天累计售出186件, 86,提高代谢率
791,Muscletech肌肉科技精英脂肪杀手100粒,¥ 198,市场价：¥649 30天累计售出42件, 264,提高代谢率
1129,Muscletech肌肉科技轻养黑金减脂胶囊60粒 美国版,¥ 299,市场价：¥649 30天累计售出42件, 92,提高代谢率
957,Nutrend 诺特兰德 生热减脂弹 60粒,¥ 299,市场价：¥480 30天累计售出4件, 48,提高代谢率
770,Metrx美瑞克斯 左旋肉碱营养片 180片,¥ 272,市场价：¥499 30天累计售出44件, 13,提高代谢率
1133,Muscletech肌肉科技次世代共轭亚油酸100粒,¥ 249,市场价：¥649 30天累计售出42件, 57,提高代谢率
1056,PiPingRock 益生菌胶囊 2mg 240粒,¥ 129,市场价：¥239 30天累计售出18件, 13,提高代谢率
961,Muscletech肌肉科技次世代精英脂肪杀手 100粒/瓶,¥ 219,市场价：¥649 30天累计售出242件, 51,提高代谢率
1137,Performix SST巅峰减脂--蓝魔    120粒,¥ 630,市场价：¥889 30天累计售出186件, 74,提高代谢率
1103,Performix Iridium SSTi巅峰减脂--灰魔加强版  60粒,¥ 470,市场价：¥728 30天累计售出186件, 48,提高代谢率
692,Quest 探索蛋白棒 12条 椰子腰果味,¥ 220,市场价：¥227 30天累计售出145件, 84,代餐/零食
713,Quest 探索蛋白薯片 8袋 酸奶油洋葱味,¥ 153,市场价：¥199 30天累计售出36件, 6,代餐/零食
942,[两盒装]日本原装Vegie 瘦身美容酵素 20份 果蔬味,¥ 238,市场价：¥458 30天累计售出154件, 60,代餐/零食
680,EAS麦普乐代餐包 20包 香草味,¥ 355,市场价：¥432 30天累计售出78件, 6,代餐/零食
1138,麦麦侠 麦片 纤维包 600g/袋,¥ 59,市场价：¥59 30天累计售出186件, 94,代餐/零食
1123,slimfast代餐奶昔饮料（草莓味）6x325ml,¥ 149,市场价：¥239 30天累计售出1134件, 99,代餐/零食
964,MusclePharm 格斗蛋白棒 巧克力花生酱味 64克*12根,¥ 221,市场价：¥330 30天累计售出3件, 27,代餐/零食
943,[四盒装]日本原装Vegie 瘦身美容酵素 20份 果蔬味,¥ 396,市场价：¥916 30天累计售出154件, 73,代餐/零食
858,日本原装井藤汉方植物酵素青汁20日分3gX20袋,¥ 99,市场价：¥286 30天累计售出10件, 97,代餐/零食
710,Quest 探索蛋白薯片 8袋 奶酪酸奶油味,¥ 153,市场价：¥199 30天累计售出730件, 9,代餐/零食
1024,PipingRock 分离乳清零添加 544g 2桶装,¥ 299,市场价：¥498 30天累计售出44件, 20,减脂蛋白
1045,PipingRock 分离乳清零添加 544g,¥ 129,市场价：¥249 30天累计售出44件, 8,减脂蛋白
688,GU 能量胶 黑莓味 24支/盒,¥ 240,市场价：¥399 30天累计售出28件, 8,耐力
776,Muscletech肌肉科技白金支链氨基酸片 200粒,¥ 159,市场价：¥399 30天累计售出38件, 228,耐力
687,GU 能量胶 意式咖啡味 24支/盒,¥ 240,市场价：¥399 30天累计售出45件, 8,耐力
1102,Performix SST巅峰减脂--蓝魔 60粒,¥ 390,市场价：¥649 30天累计售出186件, 86,耐力
921,BPI支链氨基酸 西瓜味 300克,¥ 155,市场价：¥342 30天累计售出29件, 188,耐力
791,Muscletech肌肉科技精英脂肪杀手100粒,¥ 198,市场价：¥649 30天累计售出42件, 264,耐力
1129,Muscletech肌肉科技轻养黑金减脂胶囊60粒 美国版,¥ 299,市场价：¥649 30天累计售出42件, 92,耐力
953,Scivation X-tend支链氨基酸柠檬味 30份 390克,¥ 170,市场价：¥330 30天累计售出56件, 6,耐力
957,Nutrend 诺特兰德 生热减脂弹 60粒,¥ 299,市场价：¥480 30天累计售出4件, 48,耐力
612,Scivation Xtend支链氨基酸 1248克 蓝莓味,¥ 398,市场价：¥398 30天累计售出26件, 8,耐力
657,BPI复合肌酸 西瓜味 300克,¥ 158,市场价：¥158 30天累计售出31件, 71,力量&速度
933,BPI复合肌酸 冰激凌味 300克,¥ 158,市场价：¥310 30天累计售出31件, 27,力量&速度
601,BPI涡轮氮泵 西瓜味 150克,¥ 205,市场价：¥358 30天累计售出38件, 39,力量&速度
1062,备赛套餐（ON增肌粉，ON锌镁威力素，BPI支链氨基酸，PS海德极限氮泵，PPR复合B族）,¥ 999,市场价：¥0 30天累计售出1073件, 99,力量&速度
1043,Nutrend诺特兰德 N1氮泵 葡萄柚味 510克,¥ 199,市场价：¥398 30天累计售出15件, 52,力量&速度
832,Cobra Labs 眼镜蛇 诅咒氮泵 250克 柠檬味,¥ 179,市场价：¥199 30天累计售出114件, 48,力量&速度
1119,魔兽狂人氮泵 375g 水蜜桃,¥ 238,市场价：¥398 30天累计售出17件, 97,力量&速度
1047,PS海德极限氮泵 30次量 青苹果味,¥ 199,市场价：¥398 30天累计售出17件, 99,力量&速度
989,ON 欧普特蒙 金牌健肌粉 巧克力味 5磅,¥ 369,市场价：¥799 30天累计售出91件, 19,力量&速度
846,Cobra Labs 眼镜蛇 诅咒氮泵 250克 青苹果味,¥ 179,市场价：¥299 30天累计售出120件, 38,力量&速度
825,Metrx美瑞克斯 ZMA锌镁威力素胶囊 90粒,¥ 198,市场价：¥467 30天累计售出50件, 43,维生素/矿物质
1052,PipingRock 辅酶Q10胶囊 200mg 90粒,¥ 139,市场价：¥269 30天累计售出11件, 25,维生素/矿物质
1056,PiPingRock 益生菌胶囊 2mg 240粒,¥ 129,市场价：¥239 30天累计售出18件, 13,维生素/矿物质
1051,PipingRock 欧米伽3鱼油胶囊（柠檬味）1200mg 120粒,¥ 149,市场价：¥149 30天累计售出3件, 45,维生素/矿物质
1054,PiPingRock复合B族100维生素胶囊  100粒,¥ 99,市场价：¥189 30天累计售出18件, 10,维生素/矿物质
1077,Muscletech肌肉科技 白金鱼油100粒,¥ 99,市场价：¥149 30天累计售出3件, 54,维生素/矿物质
863,GNC健安喜 3倍葡萄糖胺软骨素营养片600mg120粒/瓶,¥ 230,市场价：¥429 30天累计售出17件, 65,关节保护
1050,schiff move free维骨力氨糖软骨素 修复关节疼痛软骨磨损骨质增生半月板损伤绿盒120粒,¥ 179,市场价：¥398 30天累计售出17件, 7,关节保护
937,Metrx美瑞克斯关节卫士 关节宝维骨素维骨力软骨素胶囊120粒,¥ 249,市场价：¥419 30天累计售出5件, 13,关节保护
1053,PipingRock 十种营养关节氨糖软骨素 180片,¥ 179,市场价：¥269 30天累计售出18件, 4,关节保护
1059,比戈跑步套餐,¥ 739,市场价：¥889 30天累计售出8件, 99,最佳组合
688,GU 能量胶 黑莓味 24支/盒,¥ 240,市场价：¥399 30天累计售出28件, 8,训练前
776,Muscletech肌肉科技白金支链氨基酸片 200粒,¥ 159,市场价：¥399 30天累计售出38件, 228,训练前
616,Muscletech肌肉科技高性能增肌粉 7磅 巧克力,¥ 349,市场价：¥988 30天累计售出92件, 500,训练前
657,BPI复合肌酸 西瓜味 300克,¥ 158,市场价：¥158 30天累计售出31件, 71,训练前
1102,Performix SST巅峰减脂--蓝魔 60粒,¥ 390,市场价：¥649 30天累计售出186件, 86,训练前
1021,Muscletech肌肉科技 高性能增肌粉 7磅 草莓味,¥ 349,市场价：¥988 30天累计售出92件, 77,训练前
669,Muscletech肌肉科技白金乳清蛋白粉 5磅 香草味,¥ 430,市场价：¥430 30天累计售出84件, 24,训练前
670,Muscletech肌肉科技高性能增肌粉 7磅 香草味,¥ 349,市场价：¥527 30天累计售出92件, 80,训练前
601,BPI涡轮氮泵 西瓜味 150克,¥ 205,市场价：¥358 30天累计售出38件, 39,训练前
957,Nutrend 诺特兰德 生热减脂弹 60粒,¥ 299,市场价：¥480 30天累计售出4件, 48,训练前
776,Muscletech肌肉科技白金支链氨基酸片 200粒,¥ 159,市场价：¥399 30天累计售出38件, 228,训练中
921,BPI支链氨基酸 西瓜味 300克,¥ 155,市场价：¥342 30天累计售出29件, 188,训练中
953,Scivation X-tend支链氨基酸柠檬味 30份 390克,¥ 170,市场价：¥330 30天累计售出56件, 6,训练中
612,Scivation Xtend支链氨基酸 1248克 蓝莓味,¥ 398,市场价：¥398 30天累计售出26件, 8,训练中
603,BPI 支链氨基酸 蓝莓味 300克,¥ 155,市场价：¥155 30天累计售出29件, 161,训练中
1081,魔兽四核乳清蛋白粉 香草  5磅,¥ 468,市场价：¥589 30天累计售出23件, 99,训练中
985,Allmax/奥麦斯支链氨基酸 1166g 菠萝芒果,¥ 452,市场价：¥998 30天累计售出56件, 29,训练中
954,Nutrend 诺特兰德 支链氨基酸强化弹药 500g,¥ 328,市场价：¥460 30天累计售出2件, 6,训练中
927,跑能训练饮200克 10支装 橘子味,¥ 80,市场价：¥160 30天累计售出2件, 95,训练中
1073,魔兽ISO分离乳清蛋白粉  巧克力布朗尼口味 5磅,¥ 588,市场价：¥698 30天累计售出23件, 98,训练中
669,Muscletech肌肉科技白金乳清蛋白粉 5磅 香草味,¥ 430,市场价：¥430 30天累计售出84件, 24,训练后恢复
150,Muscletech肌肉科技 白金乳清蛋白粉 5磅 巧克力味,¥ 430,市场价：¥430 30天累计售出88件, 32,训练后恢复
1127,slimfast巧克力味代餐粉450g,¥ 119,市场价：¥189 30天累计售出1139件, 98,训练后恢复
1122,slimfast代餐奶昔饮料（咖啡味）6x325ml,¥ 149,市场价：¥239 30天累计售出1133件, 99,训练后恢复
1073,魔兽ISO分离乳清蛋白粉  巧克力布朗尼口味 5磅,¥ 588,市场价：¥698 30天累计售出23件, 98,训练后恢复
956,Nutrend 诺特兰德 等渗运动饮料粉 420g,¥ 320,市场价：¥480 30天累计售出3件, 53,训练后恢复
783,Muscletech肌肉科技白金谷氨酰胺粉300克,¥ 169,市场价：¥399 30天累计售出37件, 714,训练后恢复
1124,slimfast香蕉味代餐粉438g,¥ 119,市场价：¥189 30天累计售出1135件, 99,训练后恢复
1080,魔兽四核乳清蛋白粉 巧克力 5磅,¥ 468,市场价：¥589 30天累计售出23件, 94,训练后恢复
1045,PipingRock 分离乳清零添加 544g,¥ 129,市场价：¥249 30天累计售出44件, 8,训练后恢复
682,Fitmark 健身餐包 淡紫色 大号,¥ 399,市场价：¥586 30天累计售出24件, 11,辅助装备
1110,健盒子 抽绳包 黑,¥ 29,市场价：¥39 30天累计售出38件, 96,辅助装备
1105,契健RAWNESS纯银满钻杠铃锁骨链-施华洛世奇白钻,¥ 799,市场价：¥1099 30天累计售出28件, 100,辅助装备
1097,契健RAWNESS拳套项链-纯银磨砂面款,¥ 785,市场价：¥1299 30天累计售出14件, 100,辅助装备
1092,契健RAWNESS钛钢哑铃项链-镀白金女款,¥ 589,市场价：¥1099 30天累计售出14件, 100,辅助装备
1087,契健RAWNESS钛钢哑铃项链-银色男款,¥ 489,市场价：¥689 30天累计售出14件, 100,辅助装备
1115,BIGMAN拆卸哑铃项链 黑色,¥ 339,市场价：¥589 30天累计售出18件, 98,辅助装备
1107,契健RAWNESS哑铃军牌钛钢银色项链,¥ 599,市场价：¥789 30天累计售出38件, 100,辅助装备
1099,契健RAWNESS拳套项链-钛钢黑色,¥ 489,市场价：¥1099 30天累计售出14件, 100,辅助装备
1094,契健RAWNESS切边29mm杠铃片项链-18k金镶施华洛世奇白钻,¥ 489,市场价：¥889 30天累计售出14件, 100,辅助装备
999,NUTRIMAX优追麦克斯 28日坚果 核桃、蓝莓、榛仁、腰果仁、杏仁、蔓越莓、南瓜子仁,¥ 121,市场价：¥196 30天累计售出1251件, 64,健身零食
1122,slimfast代餐奶昔饮料（咖啡味）6x325ml,¥ 149,市场价：¥239 30天累计售出1133件, 99,健身零食
1070,吖眯鸡胸肉香肠 烟熏味 50g*2根/包 共10包 （冷链发货）,¥ 100,市场价：¥100 30天累计售出1092件, 88,健身零食
1064,麦麦侠 麦片 健仕包 600g/袋,¥ 59,市场价：¥59 30天累计售出186件, 21,健身零食
1039,OVORA 零咖烘焙专用喷雾脱模油 200ml,¥ 45,市场价：¥119 30天累计售出117件, 100,健身零食
1016,NUTRIMAX优追麦克斯 鸡胸肉 黑胡椒 80g 一天3包 3天试用装 共9包,¥ 67,市场价：¥99 30天累计售出1086件, 40,健身零食
1139,麦麦侠 麦片 气血包 600g/袋,¥ 59,市场价：¥59 30天累计售出186件, 100,健身零食
1007,NUTRIMAX优追麦克斯 鹿肉 孜然味 120g 1天1包 10天体验装 共10包,¥ 303,市场价：¥398 30天累计售出1018件, 99,健身零食
1001,NUTRIMAX优追麦克斯 鸡胸肉 原味 80g 一天3包 10天体验装 共30包,¥ 221,市场价：¥398 30天累计售出1028件, 83,健身零食
1124,slimfast香蕉味代餐粉438g,¥ 119,市场价：¥189 30天累计售出1135件, 99,健身零食
825,Metrx美瑞克斯 ZMA锌镁威力素胶囊 90粒,¥ 198,市场价：¥467 30天累计售出50件, 43,维生素类
1054,PiPingRock复合B族100维生素胶囊  100粒,¥ 99,市场价：¥189 30天累计售出18件, 10,维生素类
1145,诺特兰德 复合维生素胶囊 60粒,¥ 249,市场价：¥199 30天累计售出3件, 35,维生素类
886,Optimum欧普特蒙 ZMA锌镁威力素 180粒,¥ 229,市场价：¥299 30天累计售出1020件, 50,维生素类
1082,Muscletech肌肉科技白金多种维生素90片,¥ 119,市场价：¥199 30天累计售出3件, 133,维生素类
1077,Muscletech肌肉科技 白金鱼油100粒,¥ 99,市场价：¥149 30天累计售出3件, 54,鱼油类
886,Optimum欧普特蒙 ZMA锌镁威力素 180粒,¥ 229,市场价：¥299 30天累计售出1020件, 50,矿物质和微量元素
1058,PipingRock 5种促睾配方 淫羊藿/MACA/精氨酸/刺蒺藜/育亨宾复合胶囊 100粒 最后40瓶抢购,¥ 149,市场价：¥149 30天累计售出245件, 19,矿物质和微量元素
1051,PipingRock 欧米伽3鱼油胶囊（柠檬味）1200mg 120粒,¥ 149,市场价：¥149 30天累计售出3件, 45,矿物质和微量元素
1111,Nutrend诺特兰德 刺蒺藜皂甙 120粒,¥ 288,市场价：¥389 30天累计售出68件, 11,矿物质和微量元素
1053,PipingRock 十种营养关节氨糖软骨素 180片,¥ 179,市场价：¥269 30天累计售出18件, 4,矿物质和微量元素
1145,诺特兰德 复合维生素胶囊 60粒,¥ 249,市场价：¥199 30天累计售出3件, 35,矿物质和微量元素
1056,PiPingRock 益生菌胶囊 2mg 240粒,¥ 129,市场价：¥239 30天累计售出18件, 13,矿物质和微量元素
1022,PipingRock 促睾刺蒺藜两倍含量 500mg 100粒 最后100瓶抢购,¥ 149,市场价：¥149 30天累计售出1332件, 96,矿物质和微量元素
1082,Muscletech肌肉科技白金多种维生素90片,¥ 119,市场价：¥199 30天累计售出3件, 133,矿物质和微量元素
1052,PipingRock 辅酶Q10胶囊 200mg 90粒,¥ 139,市场价：¥269 30天累计售出11件, 25,矿物质和微量元素
